ID,STATE_CODE,STATE_NAME,CITY,COUNTY,LATITUDE,LONGITUDE
18923,NY,New York,Nyack,Rockland,41.091351,-73.925226
18924,NY,New York,Oak Hill,Greene,42.406902,-74.152832
18925,NY,New York,Oakdale,Suffolk,40.738224,-73.12969
18926,NY,New York,Oakfield,Genesee,43.071726,-78.270179
18927,NY,New York,Oakland Gardens,Queens,40.745847,-73.758646
18928,NY,New York,Oaks Corners,Ontario,42.932222,-77.012778
18929,NY,New York,Obernburg,Sullivan,41.844722,-75.0075
18930,NY,New York,Ocean Beach,Suffolk,40.646667,-73.1575
18931,NY,New York,Oceanside,Nassau,40.636199,-73.637533
18932,NY,New York,Odessa,Schuyler,42.360947,-76.771698
18933,NY,New York,Ogdensburg,Saint Lawrence,44.690203,-75.477403
18934,NY,New York,Olcott,Niagara,43.337778,-78.715
18935,NY,New York,Old Bethpage,Nassau,40.764991,-73.457481
18936,NY,New York,Old Chatham,Columbia,42.435692,-73.55447
18937,NY,New York,Old Forge,Herkimer,43.74347,-74.893511
18938,NY,New York,Old Westbury,Nassau,40.78821,-73.587515
18939,NY,New York,Olean,Cattaraugus,42.0787,-78.423265
18940,NY,New York,Olivebridge,Ulster,41.895906,-74.246954
18941,NY,New York,Olmstedville,Essex,43.779931,-73.933479
18942,NY,New York,Oneida,Madison,43.086248,-75.650814
18943,NY,New York,Oneonta,Otsego,42.462453,-75.049072
18944,NY,New York,Ontario,Wayne,43.229092,-77.308781
18945,NY,New York,Ontario Center,Wayne,43.225833,-77.306111
18946,NY,New York,Orangeburg,Rockland,41.044183,-73.960873
18947,NY,New York,Orchard Park,Erie,42.763891,-78.751834
18948,NY,New York,Orient,Suffolk,41.143741,-72.287894
18949,NY,New York,Oriskany,Oneida,43.152427,-75.343437
18950,NY,New York,Oriskany Falls,Oneida,42.957585,-75.483807
18951,NY,New York,Orwell,Oswego,43.574722,-75.996667
18952,NY,New York,Ossining,Westchester,41.167344,-73.853791
18953,NY,New York,Oswegatchie,Saint Lawrence,44.193328,-75.065947
18954,NY,New York,Oswego,Oswego,43.443836,-76.497489
18955,NY,New York,Otego,Otsego,42.41333,-75.207883
18956,NY,New York,Otisville,Orange,41.481806,-74.529413
18957,NY,New York,Otto,Cattaraugus,42.356111,-78.831944
18958,NY,New York,Ouaquaga,Broome,42.119293,-75.647351
18959,NY,New York,Ovid,Seneca,42.676979,-76.821575
18960,NY,New York,Owego,Tioga,42.113809,-76.252797
18961,NY,New York,Owls Head,Franklin,44.730791,-74.134173
18962,NY,New York,Oxbow,Jefferson,44.287222,-75.623333
18963,NY,New York,Oxford,Chenango,42.443375,-75.606256
18964,NY,New York,Oyster Bay,Nassau,40.866012,-73.527212
18965,NY,New York,Ozone Park,Queens,40.683753,-73.851397
18966,NY,New York,Painted Post,Steuben,42.170967,-77.119375
18967,NY,New York,Palatine Bridge,Montgomery,42.922119,-74.570825
18968,NY,New York,Palenville,Greene,42.17294,-74.016674
18969,NY,New York,Palisades,Rockland,41.010263,-73.924985
18970,NY,New York,Palmyra,Wayne,43.062192,-77.221798
18971,NY,New York,Panama,Chautauqua,42.056965,-79.481536
18972,NY,New York,Paradox,Essex,43.891382,-73.644956
18973,NY,New York,Parish,Oswego,43.415295,-76.100023
18974,NY,New York,Parishville,Saint Lawrence,44.592655,-74.794062
18975,NY,New York,Parksville,Sullivan,41.851686,-74.735933
18976,NY,New York,Patchogue,Suffolk,40.773501,-72.998108
18977,NY,New York,Patterson,Putnam,41.488761,-73.58149
18978,NY,New York,Pattersonville,Schenectady,42.84995,-74.123126
18979,NY,New York,Paul Smiths,Franklin,44.444967,-74.266432
18980,NY,New York,Pavilion,Genesee,42.880088,-78.014698
18981,NY,New York,Pawling,Dutchess,41.574893,-73.594847
18982,NY,New York,Pearl River,Rockland,41.062939,-74.01587
18983,NY,New York,Peconic,Suffolk,41.047778,-72.463611
18984,NY,New York,Peekskill,Westchester,41.293722,-73.902562
18985,NY,New York,Pelham,Westchester,40.904455,-73.807304
18986,NY,New York,Penfield,Monroe,43.139638,-77.456043
18987,NY,New York,Penn Yan,Yates,42.664548,-77.05687
18988,NY,New York,Pennellville,Oswego,43.260946,-76.239466
18989,NY,New York,Perkinsville,Steuben,42.539722,-77.628611
18990,NY,New York,Perry,Wyoming,42.722852,-78.005882
18991,NY,New York,Perrysburg,Cattaraugus,42.472289,-78.998108
18992,NY,New York,Peru,Clinton,44.585109,-73.529322
18993,NY,New York,Peterboro,Madison,42.967222,-75.688333
18994,NY,New York,Petersburg,Rensselaer,42.736367,-73.371033
18995,NY,New York,Phelps,Ontario,42.958178,-77.047264
18996,NY,New York,Philadelphia,Jefferson,44.158896,-75.709917
18997,NY,New York,Phillipsport,Sullivan,41.639167,-74.446111
18998,NY,New York,Philmont,Columbia,42.248333,-73.653611
18999,NY,New York,Phoenicia,Ulster,42.054426,-74.339328
19000,NY,New York,Phoenix,Oswego,43.24679,-76.306449
19001,NY,New York,Piercefield,Saint Lawrence,44.234037,-74.573228
19002,NY,New York,Piermont,Rockland,41.03955,-73.919187
19003,NY,New York,Pierrepont Manor,Jefferson,43.735,-76.059167
19004,NY,New York,Piffard,Livingston,42.84269,-77.882545
19005,NY,New York,Pike,Wyoming,42.556389,-78.153056
19006,NY,New York,Pine Bush,Orange,41.617758,-74.326311
19007,NY,New York,Pine City,Chemung,42.041938,-76.881519
19008,NY,New York,Pine Hill,Ulster,42.133974,-74.487562
19009,NY,New York,Pine Island,Orange,41.323796,-74.379457
19010,NY,New York,Pine Plains,Dutchess,41.989569,-73.660227
19011,NY,New York,Pine Valley,Chemung,42.234795,-76.865206
19012,NY,New York,Piseco,Hamilton,43.448125,-74.526282
19013,NY,New York,Pitcher,Chenango,42.596941,-75.846464
19014,NY,New York,Pittsford,Monroe,43.069511,-77.514067
19015,NY,New York,Plainview,Nassau,40.778099,-73.481638
19016,NY,New York,Plainville,Onondaga,43.159167,-76.4475
19017,NY,New York,Plattekill,Ulster,41.6175,-74.076389
19018,NY,New York,Plattsburgh,Clinton,44.692715,-73.465969
19019,NY,New York,Pleasant Valley,Dutchess,41.747032,-73.814276
19020,NY,New York,Pleasantville,Westchester,41.134977,-73.784484
19021,NY,New York,Plessis,Jefferson,44.277364,-75.849577
19022,NY,New York,Plymouth,Chenango,42.633592,-75.617163
19023,NY,New York,Poestenkill,Rensselaer,42.679548,-73.588846
19024,NY,New York,Point Lookout,Nassau,40.592222,-73.581111
19025,NY,New York,Poland,Herkimer,43.211458,-75.07313
19026,NY,New York,Pomona,Rockland,41.190105,-74.043564
19027,NY,New York,Pompey,Onondaga,42.898889,-76.016389
19028,NY,New York,Pond Eddy,Sullivan,41.451068,-74.841029
19029,NY,New York,Poplar Ridge,Cayuga,42.738333,-76.618333
19030,NY,New York,Port Byron,Cayuga,43.042653,-76.644919
19031,NY,New York,Port Chester,Westchester,41.007755,-73.672045
19032,NY,New York,Port Crane,Broome,42.195735,-75.790978
19033,NY,New York,Port Ewen,Ulster,41.913113,-73.987161
19034,NY,New York,Port Gibson,Ontario,43.034444,-77.157778
19035,NY,New York,Port Henry,Essex,44.04645,-73.470542
19036,NY,New York,Port Jefferson,Suffolk,40.945687,-73.061093
19037,NY,New York,Port Jefferson Station,Suffolk,40.911722,-73.052136
19038,NY,New York,Port Jervis,Orange,41.378557,-74.669097
19039,NY,New York,Port Kent,Essex,44.528056,-73.4075
19040,NY,New York,Port Leyden,Lewis,43.580245,-75.326257
19041,NY,New York,Port Washington,Nassau,40.834995,-73.696356
19042,NY,New York,Portageville,Wyoming,42.556957,-78.085635
19043,NY,New York,Porter Corners,Saratoga,43.172358,-73.883918
19044,NY,New York,Portland,Chautauqua,42.385792,-79.458894
19045,NY,New York,Portlandville,Otsego,42.510303,-74.976059
19046,NY,New York,Portville,Cattaraugus,42.027253,-78.331353
19047,NY,New York,Potsdam,Saint Lawrence,44.659246,-74.968076
19048,NY,New York,Pottersville,Warren,43.692956,-73.756438
19049,NY,New York,Poughkeepsie,Dutchess,41.702082,-73.9218
19050,NY,New York,Poughquag,Dutchess,41.61936,-73.678328
19051,NY,New York,Pound Ridge,Westchester,41.204196,-73.573215
19052,NY,New York,Prattsburgh,Steuben,42.526918,-77.282455
19053,NY,New York,Prattsville,Greene,42.297904,-74.389502
19054,NY,New York,Preble,Cortland,42.79501,-76.214105
19055,NY,New York,Preston Hollow,Albany,42.456348,-74.24199
19056,NY,New York,Prospect,Oneida,43.304167,-75.1525
19057,NY,New York,Pulaski,Oswego,43.55617,-76.125231
19058,NY,New York,Pulteney,Steuben,42.523275,-77.169108
19059,NY,New York,Pultneyville,Wayne,43.279722,-77.186389
19060,NY,New York,Purchase,Westchester,41.038396,-73.715629
19061,NY,New York,Purdys,Westchester,41.322427,-73.654313
19062,NY,New York,Purling,Greene,42.275497,-74.01138
19063,NY,New York,Putnam Station,Washington,43.755976,-73.412299
19064,NY,New York,Putnam Valley,Putnam,41.372815,-73.85024
19065,NY,New York,Pyrites,Saint Lawrence,44.514722,-75.186111
19066,NY,New York,Quaker Street,Schenectady,42.734722,-74.186667
19067,NY,New York,Queens Village,Queens,40.727707,-73.748908
19068,NY,New York,Queensbury,Warren,43.328983,-73.681846
19069,NY,New York,Quogue,Suffolk,40.823056,-72.61
19070,NY,New York,Rainbow Lake,Franklin,44.466944,-74.173333
19071,NY,New York,Randolph,Cattaraugus,42.163143,-78.960034
19072,NY,New York,Ransomville,Niagara,43.228602,-78.898159
19073,NY,New York,Raquette Lake,Hamilton,43.866224,-74.537959
19074,NY,New York,Ravena,Albany,42.475371,-73.821991
19075,NY,New York,Ray Brook,Essex,44.3,-74.085833
19076,NY,New York,Raymondville,Saint Lawrence,44.838056,-74.978333
19077,NY,New York,Reading Center,Schuyler,42.430278,-76.933056
19078,NY,New York,Red Creek,Wayne,43.229068,-76.714556
19079,NY,New York,Red Hook,Dutchess,42.006439,-73.854577
19080,NY,New York,Redfield,Oswego,43.565794,-75.82423
19081,NY,New York,Redford,Clinton,44.606926,-73.801948
19082,NY,New York,Redwood,Jefferson,44.321077,-75.814975
19083,NY,New York,Rego Park,Queens,40.72775,-73.860191
19084,NY,New York,Remsen,Oneida,43.338456,-75.161618
19085,NY,New York,Remsenburg,Suffolk,40.8075,-72.709167
19086,NY,New York,Rensselaer,Rensselaer,42.635855,-73.721895
19087,NY,New York,Rensselaer Falls,Saint Lawrence,44.590635,-75.32261
19088,NY,New York,Rensselaerville,Albany,42.513288,-74.147431
19089,NY,New York,Retsof,Livingston,42.835278,-77.879167
19090,NY,New York,Rexford,Saratoga,42.852411,-73.8701
19091,NY,New York,Rexville,Steuben,42.072645,-77.676663
19092,NY,New York,Rhinebeck,Dutchess,41.927206,-73.888754
19093,NY,New York,Rhinecliff,Dutchess,41.919444,-73.951667
19094,NY,New York,Richburg,Allegany,42.088333,-78.153611
19095,NY,New York,Richfield Springs,Otsego,42.850298,-74.992214
19096,NY,New York,Richford,Tioga,42.394521,-76.186501
19097,NY,New York,Richland,Oswego,43.577578,-76.002918
19098,NY,New York,Richmond Hill,Queens,40.698171,-73.834484
19099,NY,New York,Richmondville,Schoharie,42.642445,-74.571001
19100,NY,New York,Richville,Saint Lawrence,44.40454,-75.402455
19101,NY,New York,Ridge,Suffolk,40.901846,-72.888135
19102,NY,New York,Ridgewood,Queens,40.703613,-73.896122
19103,NY,New York,Rifton,Ulster,41.8375,-74.037778
19104,NY,New York,Riparius,Warren,43.661667,-73.8975
19105,NY,New York,Ripley,Chautauqua,42.248175,-79.712103
19106,NY,New York,Riverhead,Suffolk,40.926202,-72.651966
19107,NY,New York,Rochester,Monroe,43.1683,-77.6026
19108,NY,New York,Rock City Falls,Saratoga,43.066248,-73.921523
19109,NY,New York,Rock Hill,Sullivan,41.613351,-74.587223
19110,NY,New York,Rock Stream,Schuyler,42.448511,-76.936436
19111,NY,New York,Rock Tavern,Orange,41.457523,-74.16588
19112,NY,New York,Rockaway Park,Queens,40.579471,-73.839192
19113,NY,New York,Rockville Centre,Nassau,40.663745,-73.638
19114,NY,New York,Rocky Point,Suffolk,40.949206,-72.935681
19115,NY,New York,Rodman,Jefferson,43.862217,-75.871879
19116,NY,New York,Rome,Oneida,43.219349,-75.449758
19117,NY,New York,Romulus,Seneca,42.761378,-76.853582
19118,NY,New York,Ronkonkoma,Suffolk,40.820763,-73.1208
19119,NY,New York,Roosevelt,Nassau,40.680171,-73.586697
19120,NY,New York,Rooseveltown,Saint Lawrence,44.972778,-74.731389
19121,NY,New York,Roscoe,Sullivan,41.945774,-74.923704
19122,NY,New York,Rose,Wayne,43.153611,-76.878889
19123,NY,New York,Roseboom,Otsego,42.788246,-74.74161
19124,NY,New York,Rosedale,Queens,40.662141,-73.735265
19125,NY,New York,Rosendale,Ulster,41.840248,-74.072999
19126,NY,New York,Roslyn,Nassau,40.790668,-73.653362
19127,NY,New York,Roslyn Heights,Nassau,40.784497,-73.640292
19128,NY,New York,Rotterdam Junction,Schenectady,42.87296,-74.046857
19129,NY,New York,Round Lake,Saratoga,42.925994,-73.770127
19130,NY,New York,Round Top,Greene,42.267782,-74.052279
19131,NY,New York,Rouses Point,Clinton,44.988413,-73.369083
19132,NY,New York,Roxbury,Delaware,42.311688,-74.540519
19133,NY,New York,Ruby,Ulster,42.018056,-74.015278
19134,NY,New York,Rush,Monroe,42.998934,-77.665381
19135,NY,New York,Rushford,Allegany,42.417216,-78.186704
19136,NY,New York,Rushville,Yates,42.75973,-77.239538
19137,NY,New York,Russell,Saint Lawrence,44.380668,-75.113778
19138,NY,New York,Rye,Westchester,40.973403,-73.690721
19139,NY,New York,Sabael,Hamilton,43.728333,-74.306111
19140,NY,New York,Sackets Harbor,Jefferson,43.93983,-76.105039
19141,NY,New York,Sag Harbor,Suffolk,40.981996,-72.30674
19142,NY,New York,Sagaponack,Suffolk,40.925278,-72.278611
19143,NY,New York,Saint Albans,Queens,40.698097,-73.758641
19144,NY,New York,Saint Bonaventure,Cattaraugus,42.086111,-78.476944
19145,NY,New York,Saint James,Suffolk,40.881299,-73.159121
19146,NY,New York,Saint Johnsville,Montgomery,43.016995,-74.64604
19147,NY,New York,Saint Regis Falls,Franklin,44.677298,-74.66032
19148,NY,New York,Salamanca,Cattaraugus,42.16035,-78.73042
19149,NY,New York,Salem,Washington,43.182785,-73.332703
19150,NY,New York,Salisbury Center,Herkimer,43.162509,-74.780932
19151,NY,New York,Salisbury Mills,Orange,41.449714,-74.121378
19152,NY,New York,Salt Point,Dutchess,41.805041,-73.801329
19153,NY,New York,Sanborn,Niagara,43.141879,-78.878522
19154,NY,New York,Sand Lake,Rensselaer,42.637912,-73.498949
19155,NY,New York,Sandusky,Cattaraugus,42.495833,-78.384722
19156,NY,New York,Sandy Creek,Oswego,43.651681,-76.126439
19157,NY,New York,Sangerfield,Oneida,42.913889,-75.379444
19158,NY,New York,Saranac,Clinton,44.703168,-73.748135
19159,NY,New York,Saranac Lake,Franklin,44.324331,-74.132951
19160,NY,New York,Saratoga Springs,Saratoga,43.080094,-73.780644
19161,NY,New York,Sardinia,Erie,42.532976,-78.506415
19162,NY,New York,Saugerties,Ulster,42.07376,-73.979684
19163,NY,New York,Sauquoit,Oneida,43.007291,-75.26259
19164,NY,New York,Savannah,Wayne,43.093439,-76.75647
19165,NY,New York,Savona,Steuben,42.30407,-77.208345
19166,NY,New York,Sayville,Suffolk,40.74606,-73.082297
19167,NY,New York,Scarsdale,Westchester,40.988365,-73.797566
19168,NY,New York,Schaghticoke,Rensselaer,42.914356,-73.615428
19169,NY,New York,Schenectady,Schenectady,42.8155,-73.9395
19170,NY,New York,Schenevus,Otsego,42.59004,-74.814863
19171,NY,New York,Schodack Landing,Rensselaer,42.481644,-73.747996
19172,NY,New York,Schoharie,Schoharie,42.661503,-74.30473
19173,NY,New York,Schroon Lake,Essex,43.841159,-73.767382
19174,NY,New York,Schuyler Falls,Clinton,44.588224,-73.689481
19175,NY,New York,Schuyler Lake,Otsego,42.780278,-75.028333
19176,NY,New York,Schuylerville,Saratoga,43.087778,-73.60068
19177,NY,New York,Scio,Allegany,42.169703,-77.990026
19178,NY,New York,Scipio Center,Cayuga,42.778472,-76.574175
19179,NY,New York,Scottsburg,Livingston,42.658907,-77.682633
19180,NY,New York,Scottsville,Monroe,43.02462,-77.774256
19181,NY,New York,Sea Cliff,Nassau,40.845984,-73.643598
19182,NY,New York,Seaford,Nassau,40.679513,-73.491015
19183,NY,New York,Selden,Suffolk,40.869883,-73.044848
19184,NY,New York,Selkirk,Albany,42.54861,-73.812863
19185,NY,New York,Seneca Castle,Ontario,42.886944,-77.096389
19186,NY,New York,Seneca Falls,Seneca,42.909377,-76.792538
19187,NY,New York,Severance,Essex,43.876903,-73.730127
19188,NY,New York,Shandaken,Ulster,42.108353,-74.409084
19189,NY,New York,Sharon Springs,Schoharie,42.763357,-74.591911
19190,NY,New York,Shelter Island,Suffolk,41.064046,-72.336616
19191,NY,New York,Shelter Island Heights,Suffolk,41.074205,-72.348082
19192,NY,New York,Shenorock,Westchester,41.331667,-73.738611
19193,NY,New York,Sherburne,Chenango,42.685885,-75.483027
19194,NY,New York,Sheridan,Chautauqua,42.488333,-79.2375
19195,NY,New York,Sherman,Chautauqua,42.163124,-79.585742
19196,NY,New York,Sherrill,Oneida,43.070397,-75.598975
19197,NY,New York,Shinhopple,Delaware,42.038611,-75.068056
19198,NY,New York,Shirley,Suffolk,40.743932,-72.876043
19199,NY,New York,Shokan,Ulster,41.976678,-74.211943
19200,NY,New York,Shoreham,Suffolk,40.948493,-72.892685
19201,NY,New York,Shortsville,Ontario,42.969034,-77.227312
19202,NY,New York,Shrub Oak,Westchester,41.328608,-73.82732
19203,NY,New York,Shushan,Washington,43.110575,-73.323148
19204,NY,New York,Sidney,Delaware,42.307368,-75.3908
19205,NY,New York,Sidney Center,Delaware,42.244085,-75.287057
19206,NY,New York,Silver Bay,Warren,43.697804,-73.507062
19207,NY,New York,Silver Creek,Chautauqua,42.535675,-79.162805
19208,NY,New York,Silver Lake,Wyoming,42.701667,-78.022222
19209,NY,New York,Silver Springs,Wyoming,42.669446,-78.092994
19210,NY,New York,Sinclairville,Chautauqua,42.24548,-79.267297
19211,NY,New York,Skaneateles,Onondaga,42.925751,-76.405174
19212,NY,New York,Skaneateles Falls,Onondaga,42.993056,-76.456389
19213,NY,New York,Slate Hill,Orange,41.376004,-74.484658
19214,NY,New York,Slaterville Springs,Tompkins,42.401119,-76.315677
19215,NY,New York,Slingerlands,Albany,42.648461,-73.871065
19216,NY,New York,Sloansville,Schoharie,42.759852,-74.364174
19217,NY,New York,Sloatsburg,Rockland,41.16047,-74.188107
19218,NY,New York,Smallwood,Sullivan,41.665278,-74.819722
19219,NY,New York,Smithboro,Tioga,42.033889,-76.400556
19220,NY,New York,Smithtown,Suffolk,40.854186,-73.213816
19221,NY,New York,Smithville Flats,Chenango,42.398894,-75.823719
19222,NY,New York,Smyrna,Chenango,42.689565,-75.612124
19223,NY,New York,Sodus,Wayne,43.221681,-77.05141
19224,NY,New York,Sodus Point,Wayne,43.265058,-76.98833
19225,NY,New York,Solsville,Madison,42.910556,-75.518056
19226,NY,New York,Somers,Westchester,41.334568,-73.695145
19227,NY,New York,Sonyea,Livingston,42.678889,-77.8275
19228,NY,New York,Sound Beach,Suffolk,40.956707,-72.974172
19229,NY,New York,South Bethlehem,Albany,42.531667,-73.847778
19230,NY,New York,South Butler,Wayne,43.131389,-76.766111
19231,NY,New York,South Byron,Genesee,43.048333,-78.065833
19232,NY,New York,South Cairo,Greene,42.27338,-73.963982
19233,NY,New York,South Colton,Saint Lawrence,44.504097,-74.860726
19234,NY,New York,South Dayton,Cattaraugus,42.371803,-79.050132
19235,NY,New York,South Fallsburg,Sullivan,41.704192,-74.644401
19236,NY,New York,South Glens Falls,Saratoga,43.283911,-73.637947
19237,NY,New York,South Jamesport,Suffolk,40.936389,-72.577778
19238,NY,New York,South Kortright,Delaware,42.376994,-74.725901
19239,NY,New York,South Lima,Livingston,42.855278,-77.675556
19240,NY,New York,South New Berlin,Chenango,42.530569,-75.35249
19241,NY,New York,South Otselic,Chenango,42.66256,-75.766919
19242,NY,New York,South Ozone Park,Queens,40.675379,-73.815773
19243,NY,New York,South Plymouth,Chenango,42.605254,-75.633
19244,NY,New York,South Richmond Hill,Queens,40.688113,-73.823871
19245,NY,New York,South Salem,Westchester,41.255261,-73.540224
19246,NY,New York,South Wales,Erie,42.706271,-78.545219
19247,NY,New York,Southampton,Suffolk,40.904341,-72.410271
19248,NY,New York,Southfields,Orange,41.247959,-74.176182
19249,NY,New York,Southold,Suffolk,41.05555,-72.429039
19250,NY,New York,Sparkill,Rockland,41.025573,-73.92288
19251,NY,New York,Sparrow Bush,Orange,41.435886,-74.723647
19252,NY,New York,Speculator,Hamilton,43.504159,-74.36667
19253,NY,New York,Spencer,Tioga,42.246736,-76.489853
19254,NY,New York,Spencerport,Monroe,43.189502,-77.804333
19255,NY,New York,Spencertown,Columbia,42.30908,-73.500754
19256,NY,New York,Speonk,Suffolk,40.819444,-72.705833
19257,NY,New York,Sprakers,Montgomery,42.848446,-74.453558
19258,NY,New York,Spring Brook,Erie,42.818056,-78.675833
19259,NY,New York,Spring Glen,Ulster,41.665556,-74.430278
19260,NY,New York,Spring Valley,Rockland,41.117977,-74.046253
19261,NY,New York,Springfield Center,Otsego,42.850106,-74.938051
19262,NY,New York,Springfield Gardens,Queens,40.67295,-73.75071
19263,NY,New York,Springville,Erie,42.519982,-78.684717
19264,NY,New York,Springwater,Livingston,42.677598,-77.577503
19265,NY,New York,Staatsburg,Dutchess,41.850193,-73.898838
19266,NY,New York,Stafford,Genesee,42.982894,-78.089783
19267,NY,New York,Stamford,Delaware,42.417409,-74.609831
19268,NY,New York,Stanfordville,Dutchess,41.887726,-73.694467
19269,NY,New York,Stanley,Ontario,42.830277,-77.120702
19270,NY,New York,Star Lake,Saint Lawrence,44.157762,-75.033015
19271,NY,New York,Staten Island,Richmond,40.631602,-74.092663
19272,NY,New York,Steamburg,Cattaraugus,42.108056,-78.904444
19273,NY,New York,Stella Niagara,Niagara,43.201944,-79.0425
19274,NY,New York,Stephentown,Rensselaer,42.523323,-73.422447
19275,NY,New York,Sterling,Cayuga,43.329578,-76.674731
19276,NY,New York,Sterling Forest,Orange,41.1825,-74.319167
19277,NY,New York,Stillwater,Saratoga,42.905652,-73.697163
19278,NY,New York,Stittville,Oneida,43.222889,-75.289854
19279,NY,New York,Stockton,Chautauqua,42.318195,-79.375792
19280,NY,New York,Stone Ridge,Ulster,41.861562,-74.169748
19281,NY,New York,Stony Brook,Suffolk,40.900257,-73.125085
19282,NY,New York,Stony Creek,Warren,43.421389,-73.949467
19283,NY,New York,Stony Point,Rockland,41.229174,-73.996164
19284,NY,New York,Stormville,Dutchess,41.551193,-73.725548
19285,NY,New York,Stottville,Columbia,42.286111,-73.739167
19286,NY,New York,Stow,Chautauqua,42.156667,-79.401667
19287,NY,New York,Stratford,Fulton,43.179101,-74.676786
19288,NY,New York,Strykersville,Wyoming,42.724892,-78.434714
19289,NY,New York,Stuyvesant,Columbia,42.359572,-73.761329
19290,NY,New York,Stuyvesant Falls,Columbia,42.355278,-73.731389
19291,NY,New York,Suffern,Rockland,41.117654,-74.124098
19292,NY,New York,Sugar Loaf,Orange,41.320833,-74.285833
19293,NY,New York,Summit,Schoharie,42.587122,-74.574952
19294,NY,New York,Summitville,Sullivan,41.621389,-74.451111
19295,NY,New York,Sunnyside,Queens,40.743641,-73.921556
19296,NY,New York,Surprise,Greene,42.361171,-73.951541
19297,NY,New York,Swain,Allegany,42.477314,-77.88899
19298,NY,New York,Swan Lake,Sullivan,41.728479,-74.834092
19299,NY,New York,Sylvan Beach,Oneida,43.196389,-75.730833
19300,NY,New York,Syosset,Nassau,40.826111,-73.5025
19301,NY,New York,Syracuse,Onondaga,43.0459,-76.1528
19302,NY,New York,Taberg,Oneida,43.336571,-75.602706
19303,NY,New York,Tallman,Rockland,41.111111,-74.100278
19304,NY,New York,Tannersville,Greene,42.203179,-74.101441
19305,NY,New York,Tappan,Rockland,41.027751,-73.949065
19306,NY,New York,Tarrytown,Westchester,41.078108,-73.859335
19307,NY,New York,Thendara,Herkimer,43.7,-75.002222
19308,NY,New York,Theresa,Jefferson,44.211288,-75.801419
19309,NY,New York,Thiells,Rockland,41.207826,-74.015441
19310,NY,New York,Thompson Ridge,Orange,41.580957,-74.377445
19311,NY,New York,Thompsonville,Sullivan,41.668056,-74.625556
19312,NY,New York,Thornwood,Westchester,41.118163,-73.773329
19313,NY,New York,Thousand Island Park,Jefferson,44.286944,-76.028056
19314,NY,New York,Three Mile Bay,Jefferson,44.055102,-76.26893
19315,NY,New York,Ticonderoga,Essex,43.846302,-73.442592
19316,NY,New York,Tillson,Ulster,41.816279,-74.072219
19317,NY,New York,Tioga Center,Tioga,42.056111,-76.348333
19318,NY,New York,Tivoli,Dutchess,42.057945,-73.902514
19319,NY,New York,Tomkins Cove,Rockland,41.259763,-73.98916
19320,NY,New York,Tonawanda,Erie,43.002837,-78.85472
19321,NY,New York,Treadwell,Delaware,42.362963,-75.058754
19322,NY,New York,Tribes Hill,Montgomery,42.955278,-74.285556
19323,NY,New York,Troupsburg,Steuben,42.050083,-77.550208
19324,NY,New York,Trout Creek,Delaware,42.203611,-75.279722
19325,NY,New York,Troy,Albany,42.743812,-73.693707
19326,NY,New York,Troy,Rensselaer,42.728748,-73.668263
19327,NY,New York,Trumansburg,Tompkins,42.520987,-76.668145
19328,NY,New York,Truxton,Cortland,42.708547,-76.018946
19329,NY,New York,Tuckahoe,Westchester,40.95691,-73.819771
19330,NY,New York,Tully,Onondaga,42.806977,-76.13936
19331,NY,New York,Tunnel,Broome,42.216111,-75.726944
19332,NY,New York,Tupper Lake,Franklin,44.228461,-74.463172
19333,NY,New York,Turin,Lewis,43.644074,-75.413199
19334,NY,New York,Tuxedo Park,Orange,41.192486,-74.215912
19335,NY,New York,Tyrone,Schuyler,42.408056,-77.058611
19336,NY,New York,Ulster Park,Ulster,41.865109,-73.994843
19337,NY,New York,Unadilla,Otsego,42.325199,-75.336589
19338,NY,New York,Union Hill,Wayne,43.222778,-77.371944
19339,NY,New York,Union Springs,Cayuga,42.833546,-76.673959
19340,NY,New York,Uniondale,Nassau,40.702029,-73.591995
19341,NY,New York,Unionville,Orange,41.301944,-74.561944
19342,NY,New York,Upper Jay,Essex,44.325586,-73.807864
19343,NY,New York,Upton,Suffolk,40.869444,-72.887222
19344,NY,New York,Utica,Oneida,43.087112,-75.231463
19345,NY,New York,Vails Gate,Orange,41.454167,-74.058056
19346,NY,New York,Valatie,Columbia,42.432051,-73.668322
19347,NY,New York,Valhalla,Westchester,41.085559,-73.777596
19348,NY,New York,Valley Cottage,Rockland,41.118338,-73.943006
19349,NY,New York,Valley Falls,Rensselaer,42.885458,-73.543674
19350,NY,New York,Valley Stream,Nassau,40.674184,-73.705738
19351,NY,New York,Van Buren Point,Chautauqua,42.479444,-79.334167
19352,NY,New York,Van Etten,Chemung,42.208455,-76.571663
19353,NY,New York,Van Hornesville,Herkimer,42.894812,-74.834662
19354,NY,New York,Varysburg,Wyoming,42.745935,-78.316749
19355,NY,New York,Verbank,Dutchess,41.722664,-73.71841
19356,NY,New York,Vermontville,Franklin,44.460134,-74.057278
19357,NY,New York,Vernon,Oneida,43.094509,-75.56272
19358,NY,New York,Vernon Center,Oneida,43.044309,-75.521028
19359,NY,New York,Verona,Oneida,43.147311,-75.572399
19360,NY,New York,Verona Beach,Oneida,43.190833,-75.729444
19361,NY,New York,Verplanck,Westchester,41.252778,-73.960278
19362,NY,New York,Versailles,Cattaraugus,42.518889,-78.996111
19363,NY,New York,Vestal,Broome,42.077106,-76.011757
